#Wavelength     Flux
#[Angstrom]   [Counts]
5615.12    2875.391000
5616.75    2877.953000
5618.39    2893.430000
5620.02    2854.077000
5621.65    2763.536000
5623.29    2787.136000
5624.92    2855.379000
5626.56    2904.018000
5628.19    2936.106000
5629.82    2819.426000
5631.46    2931.938000
5633.09    3033.487000
5634.73    3114.929000
5636.36    3035.971000
5637.99    2916.766000
5639.63    2843.050000
5641.26    2896.692000
5642.89    3019.617000
5644.53    3055.150000
5646.16    3030.312000
5647.80    2855.630000
5649.43    2774.490000
5651.06    2817.933000
5652.70    2882.068000
5654.33    2914.397000
5655.96    2928.266000
5657.60    2905.577000
5659.23    2874.922000
5660.87    2915.659000
5662.50    2950.470000
5664.13    2852.592000
5665.77    2691.501000
5667.40    2832.983000
5669.03    2732.016000
5670.67    2685.612000
5672.30    2672.006000
5673.94    2766.550000
5675.57    2668.015000
5677.20    2664.430000
5678.84    2760.120000
5680.47    2930.541000
5682.11    2781.650000
5683.74    2683.829000
5685.37    2682.153000
5687.01    2644.888000
5688.64    2623.572000
5690.27    2616.368000
5691.91    2645.802000
5693.54    2771.125000
5695.18    2742.728000
5696.81    2726.064000
5698.44    2821.021000
5700.08    2868.560000
5701.71    2923.444000
5703.35    2968.016000
5704.98    2979.585000
5706.61    2929.804000
5708.25    2865.841000
5709.88    2819.417000
5711.52    2979.700000
5713.15    2813.401000
5714.78    2757.626000
5716.42    2750.226000
5718.05    2809.339000
5719.69    2703.505000
5721.32    2654.934000
5722.95    2646.837000
5724.59    2988.621000
5726.22    2937.058000
5727.85    2843.648000
5729.49    2702.703000
5731.12    2760.359000
5732.76    2765.529000
5734.39    2712.469000
5736.02    2583.829000
5737.66    2732.134000
5739.29    2870.413000
5740.93    2957.685000
5742.56    2959.375000
5744.19    3008.215000
5745.83    2948.504000
5747.46    2851.813000
5749.09    2695.553000
5750.73    2830.918000
5752.36    2884.179000
5753.99    2889.080000
5755.63    2775.016000
5757.26    2602.306000
5758.90    2615.617000
5760.53    2667.941000
5762.16    2645.885000
5763.80    2627.135000
5765.43    2666.847000
5767.07    2736.287000
5768.70    2893.396000
5770.33    2984.105000
5771.97    2982.516000
5773.60    2921.633000
5775.23    2937.638000
5776.87    2807.223000
5778.50    2743.825000
5780.14    2732.906000
5781.77    2773.030000
5783.40    2839.193000
5785.04    2869.628000
5786.67    2868.365000
5788.31    2721.738000
5789.94    2811.697000
5791.57    2821.543000
5793.21    2676.144000
5794.84    2540.643000
5796.48    2663.691000
5798.11    2805.273000
5799.74    2950.540000
5801.38    2794.957000
5803.01    2656.528000
5804.65    2576.923000
5806.28    2708.236000
5807.91    2691.048000
5809.55    2689.269000
5811.18    2729.880000
5812.81    3013.625000
5814.45    3150.112000
5816.08    3161.214000
5817.72    3107.667000
5819.35    2944.870000
5820.98    2885.249000
5822.62    2918.591000
5824.25    2995.869000
5825.89    3031.650000
5827.52    2848.370000
5829.15    2794.148000
5830.79    2833.159000
5832.42    2911.004000
5834.05    2886.609000
5835.69    2834.259000
5837.32    2744.645000
5838.96    2966.417000
5840.59    3040.544000
5842.22    3071.946000
5843.86    3051.301000
5845.49    3122.031000
5847.12    3018.225000
5848.76    2911.062000
5850.39    2835.485000
5852.03    2759.410000
5853.66    2800.478000
5855.29    2854.740000
5856.93    2909.388000
5858.56    2788.286000
5860.19    2863.572000
5861.83    2962.045000
5863.46    2967.116000
5865.10    2862.226000
5866.73    2924.707000
5868.36    3037.982000
5870.00    3091.876000
5871.63    2958.028000
5873.27    2833.120000
5874.90    2705.560000
5876.53    2653.844000
5878.17    2701.542000
5879.80    2773.153000
5881.44    2862.093000
5883.07    3062.393000
5884.70    2992.923000
5886.34    2817.938000
5887.97    2517.900000
5889.60    2556.430000
5891.24    2731.631000
5892.87    2876.299000
5894.51    2996.384000
5896.14    3057.542000
5897.77    3074.494000
5899.41    3077.157000
5901.04    3067.709000
5902.68    2975.870000
5904.31    2886.777000
5905.94    2844.484000
5907.58    2953.416000
5909.21    2906.026000
5910.85    2799.810000
5912.48    2733.099000
5914.11    2904.117000
5915.75    2940.607000
5917.38    2945.734000
5919.01    2927.313000
5920.65    2841.582000
5922.28    2930.445000
5923.92    2999.857000
5925.55    3035.127000
5927.18    2802.542000
5928.82    2736.141000
5930.45    2722.160000
5932.09    2740.285000
5933.72    2845.965000
5935.35    2772.851000
5936.99    2683.198000
5938.62    2572.469000
5940.25    2684.287000
5941.89    2752.402000
5943.52    2764.547000
5945.16    2713.062000
5946.79    2711.548000
5948.42    2696.335000
5950.06    2624.290000
5951.69    2443.802000
5953.32    2557.490000
5954.96    2646.971000
5956.59    2722.012000
5958.23    2787.318000
5959.86    2789.622000
5961.49    2816.153000
5963.13    2841.270000
5964.76    2858.594000
5966.40    2655.441000
5968.03    2671.577000
5969.66    2771.265000
5971.30    3030.818000
5972.93    2779.702000
5974.56    2687.392000
5976.20    2666.898000
5977.83    2777.878000
5979.47    2700.101000
5981.10    2657.615000
5982.73    2626.080000
5984.37    2568.390000
5986.00    2579.147000
5987.64    2571.853000
