#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
5079.37    18.950502     3.805197
5079.97    23.074846     3.313628
5080.58    24.278788     1.514068
5081.19    22.898577     2.063616
5081.79    16.647459     6.021796
5082.40    12.937053     7.930742
5083.01    16.290512     5.562678
5083.62    22.477507     2.958268
5084.22    22.765923     5.290562
5084.83    17.190119     8.439014
5085.44    15.090130     8.471554
5086.04    21.935081     5.252384
5086.65    29.933018     2.904725
5087.26    23.687523     6.010298
5087.87    17.839277     6.174404
5088.47    18.116295     3.628381
5089.08    18.006296     4.911589
5089.69    17.548290     8.156239
5090.29    15.337860     9.453922
5090.90    16.142046     6.354370
5091.51    21.181555     1.894483
5092.12    22.896362     2.425976
5092.72    23.234257     4.402396
5093.33    22.432182     5.045088
5093.94    22.195507     3.739680
5094.54    23.549181     1.958004
5095.15    16.741474     3.882865
5095.76    11.861105     5.104785
5096.36    16.381672     5.304996
5096.97    22.011824     7.831077
5097.58    17.108624     7.276502
5098.19    15.493303     3.905872
5098.79    16.403345     1.885091
5099.40    12.966818     3.841440
5100.01    18.131611     7.173612
5100.61    20.265978     8.319864
5101.22    18.890108     5.792055
5101.83    18.975615     2.997377
5102.44    16.791859     5.736605
5103.04    20.210812     9.499146
5103.65    20.783663    11.617558
5104.26    15.867912    10.754411
5104.86    19.944908     6.058217
5105.47    28.824831     2.989460
5106.08    26.757311     3.817030
5106.69    20.078884     4.878352
5107.29    28.458031     2.351822
5107.90    32.318947     2.034020
5108.51    25.323210     4.334910
5109.11    18.628048     6.153215
5109.72    23.864376     6.004601
5110.33    32.608006     6.567356
5110.94    28.014238     7.466572
5111.54    17.270067     8.175170
5112.15    16.840366     7.240717
5112.76    19.695786     2.144291
5113.36    23.288313     1.891244
5113.97    27.068195     4.264779
5114.58    23.222990     4.948757
5115.19     4.522844     9.693313
5115.79     9.746799     6.379224
5116.40    25.448875     1.240088
5117.01    23.799696     4.148507
5117.61    17.685785     8.336316
5118.22    18.353596     9.037575
5118.83    17.328379     7.212044
5119.44    11.831504     5.976231
5120.04    14.056401     6.133379
5120.65    16.774897     4.740050
5121.26    16.644314     4.113245
5121.86    14.724833     5.046925
5122.47    13.614357     4.927069
5123.08    17.492353     6.079443
5123.69    18.297207     7.633305
5124.29    16.005611     7.949082
5124.90    18.614853     7.138173
5125.51    19.824413     6.436995
5126.11    23.701376     5.279472
5126.72    23.736195     3.740463
5127.33    14.385857     3.742022
5127.94    18.710035     6.931520
5128.54    19.452398     7.808478
5129.15    19.787899     5.451809
5129.76    31.554039     4.025497
5130.36    26.824556     4.903782
5130.97    20.999825     7.947042
5131.58    24.331915     8.478835
5132.18    26.309397     4.242763
5132.79    16.402466     2.547774
5133.40    12.445065     4.580234
5134.01    19.499439     5.957770
5134.61    25.019587     4.988719
