#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
5466.11    98.189247    89.047234
5467.31    98.433380    93.143471
5468.51    102.792343    94.745224
5469.71    103.619835    85.748055
5470.91    83.446945    86.522408
5472.11    77.210625    91.821190
5473.31    109.250648    85.912140
5474.51    151.665802    64.992699
5475.71    124.445419    67.056358
5476.91    75.609634    88.681313
5478.11    96.342224    94.523857
5479.31    103.244522    79.418037
5480.51    93.913971    72.165939
5481.71    96.201035    87.225784
5482.91    87.080681    92.723320
5484.11    66.772514    97.184402
5485.31    58.979168    103.003601
5486.51    83.814705    94.846466
5487.71    90.516304    96.653786
5488.90    79.587845    99.956802
5490.10    91.741043    81.827721
5491.30    116.473518    74.084961
5492.50    108.460991    88.871384
5493.70    66.117432    104.752342
5494.90    76.205978    82.590912
5496.10    104.439316    62.130402
5497.30    102.480942    74.393150
5498.50    80.422638    96.299561
5499.70    82.529037    101.514626
5500.90    103.357979    90.893036
5502.10    103.447418    83.493729
5503.30    96.645317    80.192337
5504.50    92.150597    83.715759
5505.70    92.586456    88.432426
5506.90    102.086166    73.019409
5508.10    93.777214    73.446976
5509.30    77.353027    95.534523
5510.50    109.418007    83.699448
5511.70    125.528923    77.175682
5512.90    109.496407    90.546097
5514.10    112.231606    91.622398
5515.30    111.453300    83.599808
5516.50    99.779922    79.013664
5517.70    90.246300    84.239326
5518.90    89.125618    89.146194
5520.10    97.366653    83.914070
5521.30    105.235939    72.650589
5522.50    95.643913    75.474434
5523.69    90.343407    84.288887
5524.89    101.830574    82.145935
5526.09    109.506523    66.364174
5527.29    80.231415    77.830223
5528.49    52.100430    99.513832
5529.69    81.727539    86.777588
5530.89    98.266815    85.935600
5532.09    96.641014    96.215317
5533.29    103.046288    91.458954
5534.49    93.947792    79.204094
5535.69    74.442764    78.030708
5536.89    71.217804    88.500679
5538.09    104.321869    85.334961
5539.29    119.805412    73.403358
5540.49    107.907219    70.154015
5541.69    111.724533    86.968742
5542.89    93.494301    105.708633
5544.09    70.361336    106.495132
5545.29    89.512878    86.605942
5546.49    117.200928    75.398911
5547.69    127.147644    81.902580
5548.89    119.404228    93.307625
5550.09    115.164856    90.017860
5551.29    101.345383    90.686646
5552.49    83.886131    99.216034
5553.69    102.468948    85.924454
5554.89    113.381744    82.031273
5556.09    102.832199    92.065796
5557.29    104.501671    86.084877
5558.48    101.477928    90.257385
5559.68    98.834740    96.239693
5560.88    111.108513    81.542656
5562.08    108.243004    83.830818
5563.28    93.918358    95.663773
5564.48    86.663361    94.003136
5565.68    84.610229    90.240013
5566.88    81.302017    92.964005
5568.08    78.663689    98.043091
5569.28    89.109100    92.108162
5570.48    107.890419    86.800316
5571.68    117.976807    91.090233
5572.88    106.239731    131.787079
5574.08    99.546913    339.769775
5575.28    102.022552    642.299683
5576.48    106.149582    820.103027
5577.68    141.800079    802.258423
5578.88    155.848572    686.724060
5580.08    107.310326    585.869019
5581.28    89.246101    457.614746
5582.48    88.326744    320.470428
5583.68    67.916107    213.950592
5584.88    53.945118    144.240204
5586.08    85.994553    96.272110
